,distance,OrderID,WebsiteID,OrderDate,Courier,ProductsExVAT,DeliveryExVAT,DateDespatched,DeliveryCost,Weight,Volume (m3),Pallets,id,Outward Code,Country,latitude,longitude,Cluster Label
3349,37.11,2277020,892511,28/03/2023,DX Freight,112.08,0,28/03/2023,11.79,21.48,0.388511048,0.574603175,2530,ST18,United Kingdom,52.823328,-2.084043,1
3350,37.11,2287974,892511,11/04/2023,DX Freight,118.03,0,12/04/2023,16.31,33.73,0.48172,0.475,2530,ST18,United Kingdom,52.823328,-2.084043,1
3351,37.11,2282074,898529,03/04/2023,DX Freight,90.98,14.52,03/04/2023,12.96,25,0.0648,0.017857143,2530,ST18,United Kingdom,52.823328,-2.084043,1
3352,39.73,2281868,342424,03/04/2023,DX Freight,87.69,14.95,12/04/2023,13.35,25.2,1.13793,0.6,1668,MK13,United Kingdom,52.056028,-0.796945,4
3353,39.73,2278228,343438,29/03/2023,DX Freight,339.52,0,29/03/2023,29.27,66.02,0.116666667,0.070531401,1668,MK13,United Kingdom,52.056028,-0.796945,4
3354,39.73,2283927,343438,04/04/2023,MFS,429.7,0,04/04/2023,39.15,127.36,0.9721,0.643189599,1668,MK13,United Kingdom,52.056028,-0.796945,4
3355,39.73,2285144,530696,05/04/2023,DX Freight,567.82,0,05/04/2023,28.76,76.31,0.13397381,0.137103175,1668,MK13,United Kingdom,52.056028,-0.796945,4
3356,39.73,2296483,530696,19/04/2023,MFS,201.41,0,19/04/2023,39.15,134.2,1.33584,1,1668,MK13,United Kingdom,52.056028,-0.796945,4
3357,39.73,2288741,595751,11/04/2023,DX Freight,260.01,0,11/04/2023,30.18,69.4,3.1551,1.678571429,1668,MK13,United Kingdom,52.056028,-0.796945,4
3358,39.73,2282118,701606,03/04/2023,DX Express,126.84,0,03/04/2023,7.43,21.42,0.148784,0.121687109,1668,MK13,United Kingdom,52.056028,-0.796945,4
3359,39.73,2281404,858578,31/03/2023,Split,445.85,0,03/04/2023,50.17,158.1,1.896392,1.217857143,1668,MK13,United Kingdom,52.056028,-0.796945,4
3360,39.73,2287671,858578,10/04/2023,DX Freight,117.9,0,11/04/2023,15.22,30.9,1.111082,0.645171958,1668,MK13,United Kingdom,52.056028,-0.796945,4
3361,39.73,2287876,899815,11/04/2023,DX Freight,136.38,0,11/04/2023,19.78,42.4,0.1848,0.2,1668,MK13,United Kingdom,52.056028,-0.796945,4
3362,25.38,2288527,343891,11/04/2023,MFS,1199.32,0,14/04/2023,67.54,488.4,2.663938,2.058928571,2928,WV13,United Kingdom,52.583947,-2.073161,1
3363,25.38,2297551,479236,20/04/2023,DX Freight,53.32,12.23,20/04/2023,10.92,9.76,0.22,0.02,2928,WV13,United Kingdom,52.583947,-2.073161,1
3364,25.38,2294594,651175,18/04/2023,DX Freight,136.44,0,18/04/2023,19.78,42.3,0.0792,0.083333333,2928,WV13,United Kingdom,52.583947,-2.073161,1
3365,25.38,2279934,703141,30/03/2023,DX Express,114.47,0,30/03/2023,7.11,20.71,0.049404762,0.041865079,2928,WV13,United Kingdom,52.583947,-2.073161,1
3366,25.38,2281279,703141,31/03/2023,DX Express,64.92,7.88,31/03/2023,7.43,21.78,0.03,0.027777778,2928,WV13,United Kingdom,52.583947,-2.073161,1
3367,25.38,2278054,835507,29/03/2023,DX Freight,197.94,0,29/03/2023,20.73,44.49,0.152325,0.075,2928,WV13,United Kingdom,52.583947,-2.073161,1
3368,25.38,2283859,835507,04/04/2023,MFS,201.6,0,04/04/2023,34.46,84,0.504,0.368421053,2928,WV13,United Kingdom,52.583947,-2.073161,1
3369,25.38,2297266,835507,20/04/2023,MFS,201.6,0,20/04/2023,34.46,84,0.504,0.368421053,2928,WV13,United Kingdom,52.583947,-2.073161,1
3370,25.38,2275808,843208,27/03/2023,DX Express,93.66,12.86,27/03/2023,12.13,36.06,0.074085,0.05390625,2928,WV13,United Kingdom,52.583947,-2.073161,1
3371,25.38,2291465,900530,13/04/2023,DX Express,28.47,7.18,14/04/2023,6.77,6.35,0.038975,0.03125,2928,WV13,United Kingdom,52.583947,-2.073161,1
3372,11.33,2291832,345151,14/04/2023,DX Express,69.92,7.18,14/04/2023,6.77,4.6,0.00798,0.02625,69,B33,United Kingdom,52.477126,-1.788998,1
3373,11.33,2279871,540038,30/03/2023,DX Freight,64.91,12.34,30/03/2023,11.02,11.65,0.2916,0.09,69,B33,United Kingdom,52.477126,-1.788998,1
3374,11.33,2279889,626870,30/03/2023,DX Express,174.38,0,30/03/2023,12.42,37.24,0.0572,0.061916667,69,B33,United Kingdom,52.477126,-1.788998,1
3375,11.33,2294950,626870,18/04/2023,MFS,2252.13,0,18/04/2023,129.73,706.98,5.604652714,3.372121204,69,B33,United Kingdom,52.477126,-1.788998,1
3376,11.33,2279494,681029,30/03/2023,DX Express,69.63,7.21,30/03/2023,6.8,19.94,0.13614,0.083333333,69,B33,United Kingdom,52.477126,-1.788998,1
3377,11.33,2285708,681029,05/04/2023,DX Express,47.88,7.2,05/04/2023,6.79,11.56,0.08808,0.05,69,B33,United Kingdom,52.477126,-1.788998,1
3378,11.33,2289915,681029,12/04/2023,MFS,260.95,19.99,12/04/2023,36.81,88.57,0.727175,0.472222222,69,B33,United Kingdom,52.477126,-1.788998,1
3379,11.33,2298143,681029,20/04/2023,DX Freight,99.62,12.23,20/04/2023,10.92,17.81,0.27908,0.150108225,69,B33,United Kingdom,52.477126,-1.788998,1
3380,11.33,2283113,683084,03/04/2023,DX Freight,136.84,0,04/04/2023,20.34,43.95,0.2774,0.482857143,69,B33,United Kingdom,52.477126,-1.788998,1
3381,11.33,2284525,776052,04/04/2023,DX Express,13.5,7.2,05/04/2023,6.79,0.55,0.001,0.005520833,69,B33,United Kingdom,52.477126,-1.788998,1
3382,11.33,2290509,839782,13/04/2023,DX Express,128.96,0,13/04/2023,8.95,26.59,0.060244,0.058080808,69,B33,United Kingdom,52.477126,-1.788998,1
3383,11.33,2294428,886884,18/04/2023,DX Freight,128.35,0,18/04/2023,18.63,39.58,0.308246762,0.299540052,69,B33,United Kingdom,52.477126,-1.788998,1
3384,26.63,2283158,345795,03/04/2023,DX Express,21.42,7.21,04/04/2023,6.8,7.8,0.05202,0.041666667,2920,WS6,United Kingdom,52.653552,-2.023523,1
3385,16.94,2296178,347460,19/04/2023,DX Freight,211.67,0,19/04/2023,28.64,65.43,0.39413,0.389931319,53,B18,United Kingdom,52.490946,-1.927561,1
3386,16.94,2281135,349755,31/03/2023,MFS,3260.25,0,31/03/2023,67.54,795.82,3.102988,1.856944444,53,B18,United Kingdom,52.490946,-1.927561,1
3387,16.94,2280051,377612,30/03/2023,MFS,565.6,19.99,30/03/2023,72.14,252.8,2.6616,1.428571429,53,B18,United Kingdom,52.490946,-1.927561,1
3388,16.94,2286294,658392,06/04/2023,DX Freight,116.88,19.99,06/04/2023,22.96,50.16,0.1056,0.066666667,53,B18,United Kingdom,52.490946,-1.927561,1
3389,16.94,2290709,771307,13/04/2023,DX Express,70.16,10.14,13/04/2023,9.57,28.76,0.057,0.037037037,53,B18,United Kingdom,52.490946,-1.927561,1
3390,16.94,2298126,810679,20/04/2023,MFS,792.99,0,20/04/2023,34.46,259.2,1.0125,0.818181818,53,B18,United Kingdom,52.490946,-1.927561,1
3391,16.94,2278875,837209,29/03/2023,DX Express,32.46,7.21,29/03/2023,6.8,2.72,0.006,0.004083333,53,B18,United Kingdom,52.490946,-1.927561,1
3392,16.94,2291606,837209,13/04/2023,DX Express,29.4,7.18,14/04/2023,6.77,3.8,0.01,0.00462963,53,B18,United Kingdom,52.490946,-1.927561,1
3393,16.94,2292524,837209,14/04/2023,DX Express,7,7.18,14/04/2023,6.77,0.6,0.002,0.004,53,B18,United Kingdom,52.490946,-1.927561,1
3394,16.94,2287951,893723,11/04/2023,DX Express,28.35,7.18,11/04/2023,6.77,8.8,0.05445,0.041666667,53,B18,United Kingdom,52.490946,-1.927561,1
3395,16.94,2287358,896369,09/04/2023,DX Freight,94.08,17.48,11/04/2023,15.61,31.23,0.26402,0.244444444,53,B18,United Kingdom,52.490946,-1.927561,1
3396,16.94,2292758,896369,15/04/2023,DX Express,57.85,7.18,17/04/2023,6.77,20,0.1933,0.208333333,53,B18,United Kingdom,52.490946,-1.927561,1
3397,16.94,2280365,898109,30/03/2023,DX Freight,314.58,19.99,31/03/2023,33.54,78,0.6552,0.333333333,53,B18,United Kingdom,52.490946,-1.927561,1
3398,16.94,2287208,898109,08/04/2023,DX Freight,126.3,19.99,11/04/2023,13.29,26,0.2184,0.111111111,53,B18,United Kingdom,52.490946,-1.927561,1
3399,16.94,2286702,899190,06/04/2023,DX Express,91.42,7.2,06/04/2023,6.79,1.98,0.007,0.04,53,B18,United Kingdom,52.490946,-1.927561,1
3400,16.94,2299074,899190,21/04/2023,DX Express,0,0,21/04/2023,6.76,1.98,0.007,0.04,53,B18,United Kingdom,52.490946,-1.927561,1
3401,46.62,2296329,349642,19/04/2023,DX Express,81.28,7.49,19/04/2023,7.07,20.9,0.0666,0.013333333,1023,GL4,United Kingdom,51.83138,-2.176138,0
3402,46.62,2283800,618772,04/04/2023,DX Freight,110.66,0,04/04/2023,16.77,34.4,0.2048,0.200727513,1023,GL4,United Kingdom,51.83138,-2.176138,0
3403,46.62,2289686,618772,12/04/2023,DX Express,105.73,0,12/04/2023,9.26,27.76,0.181246762,0.137701288,1023,GL4,United Kingdom,51.83138,-2.176138,0
3404,46.62,2289562,633809,12/04/2023,DX Express,72.2,7.18,12/04/2023,6.77,13.75,0.083883524,0.07140873,1023,GL4,United Kingdom,51.83138,-2.176138,0
3405,46.62,2294251,634558,17/04/2023,DX Freight,122.64,0,18/04/2023,26.33,59.04,0.1296,0.1,1023,GL4,United Kingdom,51.83138,-2.176138,0
3406,46.62,2278635,800737,29/03/2023,DX Freight,92.04,16.25,29/03/2023,14.51,28.44,0.2739,0.222222222,1023,GL4,United Kingdom,51.83138,-2.176138,0
3407,46.62,2286575,899177,06/04/2023,DX Express,82.27,8.18,06/04/2023,7.72,22.35,0.058564,0.041666667,1023,GL4,United Kingdom,51.83138,-2.176138,0
3408,46.62,2287264,899547,08/04/2023,DX Express,44.36,7.2,11/04/2023,6.79,17.2,0.057715,0.059343434,1023,GL4,United Kingdom,51.83138,-2.176138,0
3409,46.62,2289194,900132,12/04/2023,DX Freight,45.48,12.23,12/04/2023,10.92,10.46,0.099987,0.052569444,1023,GL4,United Kingdom,51.83138,-2.176138,0
3410,18.04,2297771,349959,20/04/2023,DX Freight,194.02,0,20/04/2023,12.46,23.78,1.805408,1.0078125,57,B21,United Kingdom,52.509929,-1.941478,1
3411,18.04,2283119,596013,03/04/2023,DX Freight,190.9,0,04/04/2023,23.83,58.4,0.1875,0.173255814,57,B21,United Kingdom,52.509929,-1.941478,1
3412,18.04,2279217,618933,30/03/2023,MFS,796.57,0,30/03/2023,34.46,218.8,0.444678,0.363888889,57,B21,United Kingdom,52.509929,-1.941478,1
3413,18.04,2276682,739665,28/03/2023,DX Freight,110,0,28/03/2023,19.56,42,0.012544,0.083333333,57,B21,United Kingdom,52.509929,-1.941478,1
3414,18.04,2295116,810641,18/04/2023,DX Freight,121.28,0,18/04/2023,21.32,46.93,0.38328,0.19,57,B21,United Kingdom,52.509929,-1.941478,1
3415,18.04,2293710,827082,17/04/2023,MFS,659.12,0,17/04/2023,34.46,172.01,0.791772,0.600457393,57,B21,United Kingdom,52.509929,-1.941478,1
3416,18.04,2280891,898291,31/03/2023,DX Express,102.6,0,31/03/2023,6.8,15.48,0.065556,0.028571429,57,B21,United Kingdom,52.509929,-1.941478,1
3417,26.43,2285554,350357,05/04/2023,DX Freight,128.96,0,05/04/2023,16.77,34.88,0.6336,0.3,645,DE11,United Kingdom,52.77274,-1.542241,2
3418,26.43,2296455,515616,19/04/2023,MFS,216.92,0,19/04/2023,39.15,123.31,2.97143,1,645,DE11,United Kingdom,52.77274,-1.542241,2
3419,26.43,2286164,529058,06/04/2023,DX Express,619.16,0,17/04/2023,6.79,2.49,0.006623,0.06,645,DE11,United Kingdom,52.77274,-1.542241,2
3420,26.43,2282693,561240,03/04/2023,MFS,327.94,0,03/04/2023,39.15,129.28,1.1737,0.833333333,645,DE11,United Kingdom,52.77274,-1.542241,2
3421,26.43,2294867,561240,18/04/2023,DX Freight,234.24,0,18/04/2023,35.57,83.58,0.223692,0.25952381,645,DE11,United Kingdom,52.77274,-1.542241,2
3422,26.43,2283246,695810,03/04/2023,DX Freight,107.64,0,04/04/2023,18.78,39.5,0.8077,0.527777778,645,DE11,United Kingdom,52.77274,-1.542241,2
3423,26.43,2293323,707264,17/04/2023,DX Express,113.62,0,17/04/2023,12.37,37.19,0.165,0.079775132,645,DE11,United Kingdom,52.77274,-1.542241,2
3424,26.43,2279055,714316,29/03/2023,MFS,372.12,0,29/03/2023,39.15,100,0.19896,0.115714286,645,DE11,United Kingdom,52.77274,-1.542241,2
3425,26.43,2295443,714316,18/04/2023,DX Freight,101.92,0,18/04/2023,10.92,18.94,0.464,0.080925926,645,DE11,United Kingdom,52.77274,-1.542241,2
3426,26.43,2285905,839556,05/04/2023,DX Express,10.27,7.2,06/04/2023,6.79,1.43,0.0026,0.001805556,645,DE11,United Kingdom,52.77274,-1.542241,2
3427,26.43,2279176,864182,30/03/2023,DX Express,24.14,7.21,30/03/2023,6.8,8.44,0.05475,0.05,645,DE11,United Kingdom,52.77274,-1.542241,2
3428,26.43,2294043,876090,17/04/2023,DX Express,132.9,0,18/04/2023,12.05,36.9,0.1138,0.195652174,645,DE11,United Kingdom,52.77274,-1.542241,2
3429,26.43,2292808,894400,15/04/2023,DX Freight,631.89,0,17/04/2023,10.92,86.28,0.724496,0.25735127,645,DE11,United Kingdom,52.77274,-1.542241,2
3430,26.43,2280730,898266,31/03/2023,DX Freight,139.85,0,31/03/2023,19.95,42.1,0.314881762,0.267212302,645,DE11,United Kingdom,52.77274,-1.542241,2
3431,26.43,2282954,898590,03/04/2023,DX Express,21.18,7.21,03/04/2023,6.8,4.14,0.011541762,0.009990079,645,DE11,United Kingdom,52.77274,-1.542241,2
3432,26.43,2286028,899115,06/04/2023,DX Express,27.77,7.2,06/04/2023,6.79,17,0.034222,0.027777778,645,DE11,United Kingdom,52.77274,-1.542241,2
3433,26.43,2294707,901110,18/04/2023,DX Express,129.05,0,18/04/2023,11.41,35,0.035,0.024154589,645,DE11,United Kingdom,52.77274,-1.542241,2
3434,26.43,2297610,901397,20/04/2023,DX Express,100.47,0,20/04/2023,6.76,14.79,0.0357,0.030357143,645,DE11,United Kingdom,52.77274,-1.542241,2
3435,38.01,2296557,350751,19/04/2023,DX Freight,174.96,0,19/04/2023,37.11,87.12,0.1584,0.1,1938,OX26,United Kingdom,51.898277,-1.159911,3
3436,38.01,2292875,480324,16/04/2023,DX Freight,460.43,19.99,17/04/2023,49.43,119.1,0.841107143,0.918702908,1938,OX26,United Kingdom,51.898277,-1.159911,3
3437,38.01,2293177,508467,17/04/2023,DX Freight,114.53,19.99,17/04/2023,20.17,43.06,0.42618,0.321428571,1938,OX26,United Kingdom,51.898277,-1.159911,3
3438,38.01,2275464,648619,27/03/2023,DX Express,43.76,7.22,27/03/2023,6.81,11.81,0.08252,0.076298701,1938,OX26,United Kingdom,51.898277,-1.159911,3
3439,38.01,2286992,652629,06/04/2023,DX Freight,174.67,0,11/04/2023,19.48,41.25,0.757025,0.527191558,1938,OX26,United Kingdom,51.898277,-1.159911,3
3440,38.01,2288742,660781,11/04/2023,DX Freight,152.18,0,11/04/2023,24.02,53,1.236859524,0.491269841,1938,OX26,United Kingdom,51.898277,-1.159911,3
3441,38.01,2286724,666124,06/04/2023,DX Freight,143.83,0,06/04/2023,12.52,23.13,1.188175,0.555465368,1938,OX26,United Kingdom,51.898277,-1.159911,3
3442,38.01,2292106,721771,14/04/2023,DX Freight,116.86,0,14/04/2023,17.08,35.92,0.40276,0.197651663,1938,OX26,United Kingdom,51.898277,-1.159911,3
3443,38.01,2283726,726203,04/04/2023,DX Freight,69.74,15.32,04/04/2023,13.68,26.04,0.25996,0.178571429,1938,OX26,United Kingdom,51.898277,-1.159911,3
3444,38.01,2284900,766978,05/04/2023,MFS,494.68,0,05/04/2023,40.07,117.38,0.98512,1.047777778,1938,OX26,United Kingdom,51.898277,-1.159911,3
3445,38.01,2292379,766978,14/04/2023,MFS,479.85,0,14/04/2023,40.07,118.86,0.90111,1.02705314,1938,OX26,United Kingdom,51.898277,-1.159911,3
3446,38.01,2282820,770651,03/04/2023,DX Freight,244.54,19.99,03/04/2023,30.44,69.29,1.271275,0.722402298,1938,OX26,United Kingdom,51.898277,-1.159911,3
3447,38.01,2278974,784021,29/03/2023,DX Express,103.92,0,29/03/2023,7.74,22.33,0.12532,0.100281085,1938,OX26,United Kingdom,51.898277,-1.159911,3
3448,38.01,2289178,784887,12/04/2023,DX Freight,102.45,0,12/04/2023,12.08,22.41,0.221645,0.224326599,1938,OX26,United Kingdom,51.898277,-1.159911,3
3449,38.01,2292676,822416,14/04/2023,DX Freight,77.88,32.22,17/04/2023,10.92,8.8,0.5552,0.25,1938,OX26,United Kingdom,51.898277,-1.159911,3
3450,38.01,2280043,852145,30/03/2023,DX Freight,105.37,0,30/03/2023,12.96,24.13,0.506262,0.358333333,1938,OX26,United Kingdom,51.898277,-1.159911,3
3451,38.01,2275530,888929,27/03/2023,DX Express,49.9,7.22,27/03/2023,6.81,18.04,0.18748,0.071428571,1938,OX26,United Kingdom,51.898277,-1.159911,3
3452,38.01,2295752,888929,18/04/2023,DX Express,38.67,7.18,19/04/2023,6.76,14.46,0.12788,0.142857143,1938,OX26,United Kingdom,51.898277,-1.159911,3
3453,38.01,2289730,890337,12/04/2023,DX Freight,109.61,0,12/04/2023,16.7,34.98,0.391479048,0.161111111,1938,OX26,United Kingdom,51.898277,-1.159911,3
3454,38.01,2283099,896692,03/04/2023,DX Freight,147.75,19.99,04/04/2023,25.78,57.8,0.58,0.345238095,1938,OX26,United Kingdom,51.898277,-1.159911,3
3455,38.01,2280692,898259,31/03/2023,DX Freight,281.52,19.99,31/03/2023,16.07,32.08,1.028148,0.361111111,1938,OX26,United Kingdom,51.898277,-1.159911,3
3456,38.01,2281724,898479,02/04/2023,DX Freight,127.47,0,03/04/2023,21.89,48,0.650989762,0.398683261,1938,OX26,United Kingdom,51.898277,-1.159911,3
3457,38.01,2294497,831542,18/04/2023,DX Freight,135.15,0,18/04/2023,20.17,43.7,0.27585,0.25,1938,OX26,United Kingdom,51.898277,-1.159911,3
3458,45.1,2287353,356332,09/04/2023,DX Freight,151.25,0,11/04/2023,13.68,26.6,1.241729524,0.611507937,2523,ST11,United Kingdom,52.967,-2.065,1
3459,45.1,2291629,547414,13/04/2023,DX Freight,161.28,0,14/04/2023,19.78,42.82,1.019508571,0.592857143,2523,ST11,United Kingdom,52.967,-2.065,1
3460,45.1,2277564,692922,28/03/2023,DX Freight,95.5,12.34,28/03/2023,11.02,14.74,0.33605,0.175,2523,ST11,United Kingdom,52.967,-2.065,1
3461,45.1,2288211,721256,11/04/2023,DX Express,132.23,0,11/04/2023,8.64,26,0.2433,0.166666667,2523,ST11,United Kingdom,52.967,-2.065,1
3462,45.1,2279130,897818,29/03/2023,DX Express,33.8,7.21,30/03/2023,6.8,5.5,0.1,0.025,2523,ST11,United Kingdom,52.967,-2.065,1
3463,39.71,2281634,368180,02/04/2023,DX Express,71.39,9.86,03/04/2023,9.3,27.1,0.176464762,0.168253968,1457,LE14,United Kingdom,52.78518,-0.873191,2
3464,39.71,2293586,368180,17/04/2023,DX Freight,134.82,0,17/04/2023,29.02,66.46,0.438304762,0.418253968,1457,LE14,United Kingdom,52.78518,-0.873191,2
3465,39.71,2284550,368600,04/04/2023,DX Express,109.9,0,05/04/2023,6.79,15,0.192,0.083333333,1457,LE14,United Kingdom,52.78518,-0.873191,2
3466,39.71,2285060,368600,05/04/2023,DX Express,57.52,7.2,05/04/2023,6.79,7.8,0.04114,0.04,1457,LE14,United Kingdom,52.78518,-0.873191,2
3467,39.71,2279983,375292,30/03/2023,MFS,920.7,19.99,30/03/2023,121.64,540,3.24,2.368421053,1457,LE14,United Kingdom,52.78518,-0.873191,2
3468,39.71,2279984,375292,30/03/2023,DX Freight,127.8,19.99,30/03/2023,19.95,42.9,0.132,0.069444444,1457,LE14,United Kingdom,52.78518,-0.873191,2
3469,39.71,2279985,375292,30/03/2023,MFS,491.88,19.99,30/03/2023,42.65,101.52,0.262224,0.114285714,1457,LE14,United Kingdom,52.78518,-0.873191,2
3470,39.71,2289582,375292,12/04/2023,MFS,920.7,19.99,12/04/2023,121.64,540,3.24,2.368421053,1457,LE14,United Kingdom,52.78518,-0.873191,2
3471,39.71,2298081,375292,20/04/2023,DX Freight,127.8,19.99,20/04/2023,19.78,42.9,0.132,0.069444444,1457,LE14,United Kingdom,52.78518,-0.873191,2
3472,39.71,2280702,375725,31/03/2023,Split,372.2,0,31/03/2023,50.17,252.11,1.36668,1.514651163,1457,LE14,United Kingdom,52.78518,-0.873191,2
3473,39.71,2286092,453470,06/04/2023,MFS,464.52,0,06/04/2023,39.15,252.56,2.62472,1,1457,LE14,United Kingdom,52.78518,-0.873191,2
3474,39.71,2286633,497836,06/04/2023,DX Express,0,0,06/04/2023,6.79,19.2,0.075,0.060606061,1457,LE14,United Kingdom,52.78518,-0.873191,2
3475,39.71,2288254,497836,11/04/2023,DX Freight,131.77,0,11/04/2023,16.31,33.6,0.2262,0.25625,1457,LE14,United Kingdom,52.78518,-0.873191,2
3476,39.71,2280145,598591,30/03/2023,MFS,395.48,19.99,30/03/2023,42.65,168.28,0.336,0.200793651,1457,LE14,United Kingdom,52.78518,-0.873191,2
3477,39.71,2282904,613516,03/04/2023,MFS,489.2,0,03/04/2023,76.73,264,2.88,2,1457,LE14,United Kingdom,52.78518,-0.873191,2
3478,39.71,2289931,621227,12/04/2023,DX Express,74.9,7.83,12/04/2023,7.39,21.72,0.053,0.066666667,1457,LE14,United Kingdom,52.78518,-0.873191,2
3479,39.71,2283992,622298,04/04/2023,MFS,351.6,0,04/04/2023,39.15,167.64,0.4212,0.311111111,1457,LE14,United Kingdom,52.78518,-0.873191,2
3480,39.71,2281430,658681,01/04/2023,DX Express,76.65,7.21,03/04/2023,6.8,20.7,0.029,0.033333333,1457,LE14,United Kingdom,52.78518,-0.873191,2
3481,39.71,2292810,659325,15/04/2023,DX Express,45,7.18,17/04/2023,6.77,11.66,0.059904762,0.042689518,1457,LE14,United Kingdom,52.78518,-0.873191,2
3482,39.71,2289179,670375,12/04/2023,DX Freight,61.76,12.23,12/04/2023,10.92,6.9,0.3721,0.25,1457,LE14,United Kingdom,52.78518,-0.873191,2
3483,39.71,2296942,670829,19/04/2023,DX Freight,165,0,19/04/2023,32.1,75,0.018816,0.125,1457,LE14,United Kingdom,52.78518,-0.873191,2
3484,39.71,2289530,681156,12/04/2023,DX Freight,121.06,0,12/04/2023,15.93,32.06,0.2343,0.167367725,1457,LE14,United Kingdom,52.78518,-0.873191,2
3485,39.71,2276993,753954,28/03/2023,DX Freight,128.52,19.99,28/03/2023,24.61,54.12,0.1056,0.066666667,1457,LE14,United Kingdom,52.78518,-0.873191,2
3486,39.71,2277707,753954,28/03/2023,DX Express,140.4,19.99,29/03/2023,6.8,17,0.031752,0.019047619,1457,LE14,United Kingdom,52.78518,-0.873191,2
3487,39.71,2283516,753954,04/04/2023,DX Express,237.6,19.99,04/04/2023,12.4,37.56,0.130896,0.066666667,1457,LE14,United Kingdom,52.78518,-0.873191,2
3488,39.71,2286822,899201,06/04/2023,DX Express,113.75,0,06/04/2023,9.28,27.5,0.045,0.024154589,1457,LE14,United Kingdom,52.78518,-0.873191,2
3489,43.39,2276288,373840,27/03/2023,DX Express,25.95,7.22,28/03/2023,6.81,5.9,0.0349,0.045454545,2637,TF10,United Kingdom,52.769,-2.385,1
3490,43.39,2288720,373840,11/04/2023,DX Express,25.95,7.18,12/04/2023,6.77,5.9,0.0349,0.045454545,2637,TF10,United Kingdom,52.769,-2.385,1
3491,43.39,2293873,373840,17/04/2023,DX Express,25.95,7.18,17/04/2023,6.77,5.9,0.0349,0.045454545,2637,TF10,United Kingdom,52.769,-2.385,1
3492,43.39,2288011,670696,11/04/2023,DX Express,68.91,7.18,11/04/2023,6.77,19.18,0.172052,0.14546131,2637,TF10,United Kingdom,52.769,-2.385,1
3493,43.39,2283343,703200,04/04/2023,DX Freight,249.6,0,04/04/2023,26.83,61,0.228,0.111111111,2637,TF10,United Kingdom,52.769,-2.385,1
3494,43.39,2282510,771593,03/04/2023,DX Express,0,0,03/04/2023,6.8,2.34,0.003,0.003333333,2637,TF10,United Kingdom,52.769,-2.385,1
3495,43.39,2285930,771593,05/04/2023,DX Express,108.64,0,06/04/2023,11.15,33.95,0.098,0.0546875,2637,TF10,United Kingdom,52.769,-2.385,1
3496,43.39,2278700,862730,29/03/2023,DX Express,59.28,7.21,29/03/2023,6.8,17.9,0.058512,0.034722222,2637,TF10,United Kingdom,52.769,-2.385,1
3497,43.39,2289810,887563,12/04/2023,DX Freight,93.29,12.23,17/04/2023,10.92,7.35,0.41625,0.1875,2637,TF10,United Kingdom,52.769,-2.385,1
3498,15.17,2282974,375326,03/04/2023,DX Freight,180,0,04/04/2023,23.83,52.08,0.119722714,0.096974206,47,B12,United Kingdom,52.463585,-1.900077,1
3499,15.17,2277959,544703,29/03/2023,DX Express,111.06,0,29/03/2023,6.8,17.16,0.041428571,0.027347884,47,B12,United Kingdom,52.463585,-1.900077,1
3500,15.17,2298023,544703,20/04/2023,DX Freight,171.6,0,20/04/2023,24.79,55.25,0.08375,0.071428571,47,B12,United Kingdom,52.463585,-1.900077,1
3501,15.17,2280665,625834,31/03/2023,MFS,193.74,0,31/03/2023,34.46,85.98,0.221192,0.142361111,47,B12,United Kingdom,52.463585,-1.900077,1
3502,15.17,2279676,633027,30/03/2023,MFS,351.6,19.99,30/03/2023,36.81,134.9,0.8307,0.75,47,B12,United Kingdom,52.463585,-1.900077,1
3503,15.17,2287519,895507,10/04/2023,DX Express,33.34,7.2,11/04/2023,6.79,13.84,0.0351,0.017857143,47,B12,United Kingdom,52.463585,-1.900077,1
3504,15.17,2289631,895507,12/04/2023,MFS,232.19,0,12/04/2023,34.46,127.4,0.80682,1,47,B12,United Kingdom,52.463585,-1.900077,1
3505,15.17,2291420,895507,13/04/2023,MFS,240.59,0,13/04/2023,34.46,146.86,1.35562,1,47,B12,United Kingdom,52.463585,-1.900077,1
3506,15.17,2275662,897146,27/03/2023,DX Express,209.54,0,27/03/2023,10.88,32.96,0.065724762,0.058050938,47,B12,United Kingdom,52.463585,-1.900077,1
3507,15.17,2286544,899077,06/04/2023,DX Express,13.84,7.2,06/04/2023,6.79,15.5,0.0654,0.066666667,47,B12,United Kingdom,52.463585,-1.900077,1
3508,26.96,2279892,380657,30/03/2023,DX Freight,251,0,30/03/2023,30.44,70,0.09,0.048309179,2924,WV1,United Kingdom,52.585124,-2.115862,1
3509,26.96,2277926,575079,29/03/2023,MFS,249,0,29/03/2023,34.46,85.8,0.264,0.138888889,2924,WV1,United Kingdom,52.585124,-2.115862,1
3510,26.96,2277938,686504,29/03/2023,DX Express,26.35,7.21,29/03/2023,6.8,10.94,0.056504762,0.034920635,2924,WV1,United Kingdom,52.585124,-2.115862,1
3511,26.96,2295540,705376,18/04/2023,DX Express,31.6,7.17,18/04/2023,6.76,5.88,0.0092,0.013333333,2924,WV1,United Kingdom,52.585124,-2.115862,1
3512,26.96,2287908,778827,11/04/2023,DX Freight,140.54,0,11/04/2023,10.92,13.42,1.894486,1.254761905,2924,WV1,United Kingdom,52.585124,-2.115862,1
