,outward_code_x,distance,Courier,DeliveryCost,Weight_per_line,Volume_per_line_m3,Pallet_per_line,OrderDate,DateDespatched,id,outcode,latitude,longitude,cluster_label
3252,CV23,11.18,DX Express,6.8,0.5,0.00135,0.00992063492063492,31/03/2023,2023-03-31,586,CV23,52.365233,-1.298814,0
3253,CV23,11.18,DX Freight,17.62,36.43,0.230277,0.1808862433862434,03/04/2023,2023-04-03,586,CV23,52.365233,-1.298814,0
3254,CV23,11.18,MFS,34.46,88.24000000000001,0.8517600000000001,0.8571428571428571,11/04/2023,2023-04-12,586,CV23,52.365233,-1.298814,0
3255,CV23,11.18,DX Freight,20.17,43.63,0.071202,0.06488095238095237,11/04/2023,2023-04-12,586,CV23,52.365233,-1.298814,0
3256,CV23,11.18,DX Freight,25.0,55.59999999999999,0.27612,0.3313852813852814,28/03/2023,2023-03-28,586,CV23,52.365233,-1.298814,0
3257,CV23,11.18,MFS,36.81,46.0,1.44,1.0,17/04/2023,2023-04-17,586,CV23,52.365233,-1.298814,0
3258,NN5,28.19,Split,99.59,157.65,7.074199999999999,3.632607588489941,14/04/2023,2023-04-14,1838,NN5,52.24987,-0.933982,2
3259,NN5,28.19,DX Freight,20.17,43.85,0.26125,0.2286541889483066,17/04/2023,2023-04-17,1838,NN5,52.24987,-0.933982,2
3260,NN5,28.19,DX Express,6.79,1.0,0.00365,0.01388888888888889,06/04/2023,2023-04-06,1838,NN5,52.24987,-0.933982,2
3261,NN5,28.19,MFS,39.15,759.0,0.076038,1.0,30/03/2023,2023-03-30,1838,NN5,52.24987,-0.933982,2
3262,NN5,28.19,MFS,121.64,655.12,3.8628,3.0,28/03/2023,2023-03-28,1838,NN5,52.24987,-0.933982,2
3263,NN5,28.19,DX Freight,11.02,8.0,0.5519999999999999,0.25,29/03/2023,2023-03-30,1838,NN5,52.24987,-0.933982,2
3264,NN5,28.19,DX Express,6.79,17.02,0.16622,0.1428571428571428,05/04/2023,2023-04-06,1838,NN5,52.24987,-0.933982,2
3265,PE9,49.27,DX Express,8.36,25.0,0.017484,0.04296875,29/03/2023,2023-03-29,2054,PE9,52.670846,-0.48295,2
3266,PE9,49.27,MFS,40.07,95.6,0.125,0.1239197530864198,18/04/2023,2023-04-18,2054,PE9,52.670846,-0.48295,2
3267,PE9,49.27,DX Freight,10.97,19.1,0.22897,0.2453703703703704,05/04/2023,2023-04-06,2054,PE9,52.670846,-0.48295,2
3268,PE9,49.27,DX Freight,14.9,29.44,1.95214,1.307142857142857,29/03/2023,2023-03-29,2054,PE9,52.670846,-0.48295,2
3269,PE9,49.27,MFS,40.07,43.5,0.9041350000000001,0.3,12/04/2023,2023-04-12,2054,PE9,52.670846,-0.48295,2
3270,PE9,49.27,DX Freight,19.01,40.28,0.20872,0.1619047619047619,17/04/2023,2023-04-17,2054,PE9,52.670846,-0.48295,2
3271,PE9,49.27,DX Express,6.76,5.0,0.036,0.06666666666666667,19/04/2023,2023-04-19,2054,PE9,52.670846,-0.48295,2
3272,PE9,49.27,DX Freight,10.92,2.7,0.30375,0.5,20/04/2023,2023-04-21,2054,PE9,52.670846,-0.48295,2
3273,PE9,49.27,DX Express,6.79,5.9,0.025,0.01666666666666667,07/04/2023,2023-04-11,2054,PE9,52.670846,-0.48295,2
3274,PE9,49.27,MFS,40.07,67.8,0.8744,1.0,04/04/2023,2023-04-04,2054,PE9,52.670846,-0.48295,2
3275,PE9,49.27,DX Express,6.77,5.66,0.06305,0.04166666666666666,11/04/2023,2023-04-12,2054,PE9,52.670846,-0.48295,2
3276,WS3,24.33,DX Freight,11.41,20.2,0.3035,0.119047619047619,28/03/2023,2023-03-28,2917,WS3,52.622193,-1.995959,1
3277,WS3,24.33,DX Express,8.04,23.12,0.17616,0.1,04/04/2023,2023-04-04,2917,WS3,52.622193,-1.995959,1
3278,WS3,24.33,MFS,34.46,120.9,1.509825,1.0,19/04/2023,2023-04-19,2917,WS3,52.622193,-1.995959,1
3279,WS3,24.33,MFS,34.46,93.41999999999999,0.211644,0.1666666666666667,19/04/2023,2023-04-19,2917,WS3,52.622193,-1.995959,1
3280,WS3,24.33,DX Express,6.8,4.9,0.011,0.01,29/03/2023,2023-03-29,2917,WS3,52.622193,-1.995959,1
3281,WS3,24.33,MFS,67.54,1174.32,3.1416,2.0,04/04/2023,2023-04-04,2917,WS3,52.622193,-1.995959,1
3282,WS3,24.33,DX Express,6.77,7.12,0.032775,0.02672727272727273,12/04/2023,2023-04-12,2917,WS3,52.622193,-1.995959,1
3283,WS3,24.33,DX Express,6.79,0.99,0.000531,0.001833333333333334,04/04/2023,2023-04-04,2917,WS3,52.622193,-1.995959,1
3284,WS7,23.87,DX Express,11.17,33.5,0.1965,0.09665144596651445,31/03/2023,2023-03-31,2921,WS7,52.676906,-1.877815,1
3285,WS7,23.87,DX Freight,22.96,50.4,3.7632,2.5,05/04/2023,2023-04-14,2921,WS7,52.676906,-1.877815,1
3286,WS7,23.87,MFS,67.54,170.27,2.152035,1.240656565656566,31/03/2023,2023-03-31,2921,WS7,52.676906,-1.877815,1
3287,WS7,23.87,MFS,67.54,224.0,1.3898,1.25,21/04/2023,2023-04-21,2921,WS7,52.676906,-1.877815,1
3288,WS7,23.87,DX Express,6.8,8.9,0.05035,0.05545454545454546,03/04/2023,2023-04-03,2921,WS7,52.676906,-1.877815,1
3289,WS7,23.87,MFS,34.46,250.0,0.6479999999999999,0.1785714285714286,18/04/2023,2023-04-18,2921,WS7,52.676906,-1.877815,1
3290,WS7,23.87,DX Freight,19.56,41.86,0.1356,0.1192982456140351,28/03/2023,2023-03-28,2921,WS7,52.676906,-1.877815,1
3291,WS7,23.87,DX Freight,20.17,43.82,0.2195,0.1770834913555525,12/04/2023,2023-04-12,2921,WS7,52.676906,-1.877815,1
3292,WS7,23.87,DX Express,12.34,37.72,0.177275,0.1393687707641196,20/04/2023,2023-04-20,2921,WS7,52.676906,-1.877815,1
3293,WS7,23.87,DX Express,6.76,4.5,0.1402,0.07107843137254902,20/04/2023,2023-04-20,2921,WS7,52.676906,-1.877815,1
3294,WS7,23.87,DX Freight,10.92,16.4,0.45128,0.3333333333333333,12/04/2023,2023-04-12,2921,WS7,52.676906,-1.877815,1
3295,WS7,23.87,DX Express,6.8,5.02,0.03896,0.03125,01/04/2023,2023-04-03,2921,WS7,52.676906,-1.877815,1
3296,WS7,23.87,DX Express,9.55,28.8,0.061252,0.07125000000000001,21/04/2023,2023-04-21,2921,WS7,52.676906,-1.877815,1
3297,LE6,24.53,DX Freight,16.31,33.96,0.665246,0.4522907647907648,11/04/2023,2023-04-11,1470,LE6,52.684859,-1.234634,0
3298,LE6,24.53,DX Freight,12.9,24.15,1.30235,0.75,04/04/2023,2023-04-04,1470,LE6,52.684859,-1.234634,0
3299,LE6,24.53,DX Express,6.8,3.2,0.02145,0.02272727272727273,29/03/2023,2023-03-29,1470,LE6,52.684859,-1.234634,0
3300,WR11,25.3,DX Express,6.8,3.5,0.0,0.01240384615384615,29/03/2023,2023-03-29,2894,WR11,52.095021,-1.914364,1
3301,WR11,25.3,MFS,76.73,225.32,2.18664,1.211640211640212,31/03/2023,2023-03-31,2894,WR11,52.095021,-1.914364,1
3302,WR11,25.3,DX Freight,39.04,92.28,0.697558,0.5013558201058201,17/04/2023,2023-04-17,2894,WR11,52.095021,-1.914364,1
3303,WR11,25.3,MFS,39.15,115.2,1.2048,0.5714285714285714,21/04/2023,2023-04-21,2894,WR11,52.095021,-1.914364,1
3304,WR11,25.3,DX Freight,14.12,27.23,0.235075,0.2436868686868687,03/04/2023,2023-04-03,2894,WR11,52.095021,-1.914364,1
3305,WR11,25.3,MFS,39.15,203.15,0.429,0.47,22/04/2023,2023-04-24,2894,WR11,52.095021,-1.914364,1
3306,WR11,25.3,MFS,39.15,123.31,2.97143,1.0,05/04/2023,2023-04-05,2894,WR11,52.095021,-1.914364,1
3307,WR11,25.3,DX Freight,16.0,32.52,0.33305,0.3474025974025974,06/04/2023,2023-04-06,2894,WR11,52.095021,-1.914364,1
3308,WR11,25.3,DX Express,9.24,27.3,0.16905,0.2045454545454545,20/04/2023,2023-04-20,2894,WR11,52.095021,-1.914364,1
3309,WR11,25.3,DX Express,6.8,14.8,0.1144,0.1212121212121212,28/03/2023,2023-03-28,2894,WR11,52.095021,-1.914364,1
3310,WR11,25.3,DX Freight,10.92,17.2,0.21792,0.1111111111111111,20/04/2023,2023-04-20,2894,WR11,52.095021,-1.914364,1
3311,WR11,25.3,DX Freight,17.08,35.32,0.5476099999999999,0.4288690476190476,13/04/2023,2023-04-13,2894,WR11,52.095021,-1.914364,1
3312,WR11,25.3,Split,87.75,146.32,2.789855,2.361111111111111,27/03/2023,2023-03-27,2894,WR11,52.095021,-1.914364,1
3313,WR11,25.3,DX Freight,10.92,12.0,0.492,0.1666666666666667,17/04/2023,2023-04-17,2894,WR11,52.095021,-1.914364,1
3314,WR11,25.3,MFS,39.15,146.3,2.364,0.4737268518518518,14/04/2023,2023-04-14,2894,WR11,52.095021,-1.914364,1
3315,WR11,25.3,DX Express,6.8,1.95,0.002635,0.001388888888888889,31/03/2023,2023-03-31,2894,WR11,52.095021,-1.914364,1
3316,WR11,25.3,DX Freight,24.61,54.1,0.259844,0.07361111111111111,27/03/2023,2023-03-27,2894,WR11,52.095021,-1.914364,1
3317,WR11,25.3,DX Express,6.8,4.67,0.04622,0.04166666666666666,29/03/2023,2023-03-29,2894,WR11,52.095021,-1.914364,1
3318,WR11,25.3,DX Express,6.76,2.69,0.017465,0.005462962962962963,18/04/2023,2023-04-18,2894,WR11,52.095021,-1.914364,1
3319,WR11,25.3,DX Express,6.79,10.46,0.0155,0.01666666666666667,05/04/2023,2023-04-05,2894,WR11,52.095021,-1.914364,1
3320,WR11,25.3,DX Express,6.77,14.52,0.106175,0.1170634920634921,12/04/2023,2023-04-12,2894,WR11,52.095021,-1.914364,1
3321,WR11,25.3,DX Freight,15.22,30.77,0.272925,0.175,04/04/2023,2023-04-04,2894,WR11,52.095021,-1.914364,1
3322,WR11,25.3,DX Freight,10.92,2.0,0.376712,0.25,11/04/2023,2023-04-12,2894,WR11,52.095021,-1.914364,1
3323,WR11,25.3,DX Express,6.77,12.54,0.09867,0.125,13/04/2023,2023-04-13,2894,WR11,52.095021,-1.914364,1
3324,WR11,25.3,DX Freight,10.97,16.62,0.7638,0.757425925925926,04/04/2023,2023-04-04,2894,WR11,52.095021,-1.914364,1
3325,WR11,25.3,DX Freight,12.46,23.52,0.8026685714285714,0.7873015873015873,20/04/2023,2023-04-20,2894,WR11,52.095021,-1.914364,1
3326,WR11,25.3,DX Express,6.8,1.5,0.0018,0.02113526570048309,01/04/2023,2023-04-03,2894,WR11,52.095021,-1.914364,1
3327,WR11,25.3,DX Express,6.8,16.4,0.021,0.0231358024691358,30/03/2023,2023-03-30,2894,WR11,52.095021,-1.914364,1
3328,WR11,25.3,DX Express,6.79,4.55,0.0065,0.005813953488372093,04/04/2023,2023-04-04,2894,WR11,52.095021,-1.914364,1
3329,ST18,37.11,DX Express,9.91,29.5,0.1745,0.2272727272727273,05/04/2023,2023-04-05,2530,ST18,52.823328,-2.084043,1
3330,ST18,37.11,MFS,76.73,178.4,1.7544,1.5,13/04/2023,2023-04-13,2530,ST18,52.823328,-2.084043,1
3331,ST18,37.11,MFS,39.15,140.7,1.1382,0.803030303030303,21/04/2023,2023-04-21,2530,ST18,52.823328,-2.084043,1
3332,ST18,37.11,DX Express,6.8,5.0,0.045,0.02415458937198068,30/03/2023,2023-03-30,2530,ST18,52.823328,-2.084043,1
3333,ST18,37.11,DX Express,6.8,0.3,0.0,0.002403846153846154,03/04/2023,2023-04-03,2530,ST18,52.823328,-2.084043,1
3334,ST18,37.11,DX Express,6.8,10.89,0.19698,0.06666666666666667,29/03/2023,2023-03-29,2530,ST18,52.823328,-2.084043,1
3335,ST18,37.11,DX Express,6.79,1.72,0.00380952380952381,0.003174603174603175,04/04/2023,2023-04-04,2530,ST18,52.823328,-2.084043,1
3336,ST18,37.11,DX Express,6.8,9.6,0.1004,0.04761904761904762,28/03/2023,2023-03-28,2530,ST18,52.823328,-2.084043,1
3337,ST18,37.11,DX Express,6.81,5.18,0.01142857142857143,0.009523809523809525,27/03/2023,2023-03-27,2530,ST18,52.823328,-2.084043,1
3338,ST18,37.11,DX Express,6.77,8.6,0.02235457142857143,0.01428571428571429,12/04/2023,2023-04-12,2530,ST18,52.823328,-2.084043,1
3339,ST18,37.11,MFS,39.15,112.08,1.10928,1.0,19/04/2023,2023-04-19,2530,ST18,52.823328,-2.084043,1
3340,ST18,37.11,DX Express,6.76,9.56,0.017124,0.009460547504025765,20/04/2023,2023-04-20,2530,ST18,52.823328,-2.084043,1
3341,ST18,37.11,DX Freight,14.12,27.54,0.254,0.253968253968254,03/04/2023,2023-04-03,2530,ST18,52.823328,-2.084043,1
3342,ST18,37.11,DX Freight,10.92,16.05,0.546725,0.7976190476190477,19/04/2023,2023-04-19,2530,ST18,52.823328,-2.084043,1
3343,ST18,37.11,DX Express,6.8,4.02,0.03636,0.01666666666666667,03/04/2023,2023-04-03,2530,ST18,52.823328,-2.084043,1
3344,ST18,37.11,MFS,39.15,134.4,0.69412,1.0,03/04/2023,2023-04-03,2530,ST18,52.823328,-2.084043,1
3345,ST18,37.11,DX Express,8.99,26.5,0.042,0.05263157894736842,30/03/2023,2023-03-30,2530,ST18,52.823328,-2.084043,1
3346,ST18,37.11,DX Freight,11.79,21.48,0.3885110476190476,0.5746031746031746,28/03/2023,2023-03-28,2530,ST18,52.823328,-2.084043,1
3347,ST18,37.11,DX Freight,16.31,33.73,0.48172,0.475,11/04/2023,2023-04-12,2530,ST18,52.823328,-2.084043,1
3348,ST18,37.11,DX Freight,12.96,25.0,0.0648,0.01785714285714286,03/04/2023,2023-04-03,2530,ST18,52.823328,-2.084043,1
3349,MK13,39.73,DX Freight,13.35,25.2,1.13793,0.6,03/04/2023,2023-04-12,1668,MK13,52.056028,-0.796945,2
3350,MK13,39.73,DX Freight,29.27,66.02,0.1166666666666667,0.07053140096618357,29/03/2023,2023-03-29,1668,MK13,52.056028,-0.796945,2
3351,MK13,39.73,MFS,39.15,127.36,0.9721,0.6431895990719521,04/04/2023,2023-04-04,1668,MK13,52.056028,-0.796945,2
3352,MK13,39.73,DX Freight,28.76,76.31,0.1339738095238095,0.1371031746031746,05/04/2023,2023-04-05,1668,MK13,52.056028,-0.796945,2
3353,MK13,39.73,MFS,39.15,134.2,1.33584,1.0,19/04/2023,2023-04-19,1668,MK13,52.056028,-0.796945,2
3354,MK13,39.73,DX Freight,30.18,69.4,3.1551,1.678571428571429,11/04/2023,2023-04-11,1668,MK13,52.056028,-0.796945,2
3355,MK13,39.73,DX Express,7.43,21.42,0.148784,0.1216871091871092,03/04/2023,2023-04-03,1668,MK13,52.056028,-0.796945,2
3356,MK13,39.73,Split,50.17,158.1,1.896392,1.217857142857143,31/03/2023,2023-04-03,1668,MK13,52.056028,-0.796945,2
3357,MK13,39.73,DX Freight,15.22,30.9,1.111082,0.6451719576719577,10/04/2023,2023-04-11,1668,MK13,52.056028,-0.796945,2
3358,MK13,39.73,DX Freight,19.78,42.4,0.1848,0.2,11/04/2023,2023-04-11,1668,MK13,52.056028,-0.796945,2
3359,WV13,25.38,MFS,67.54,488.4,2.663938,2.058928571428571,11/04/2023,2023-04-14,2928,WV13,52.583947,-2.073161,1
3360,WV13,25.38,DX Freight,10.92,9.76,0.22,0.02,20/04/2023,2023-04-20,2928,WV13,52.583947,-2.073161,1
3361,WV13,25.38,DX Freight,19.78,42.3,0.0792,0.08333333333333333,18/04/2023,2023-04-18,2928,WV13,52.583947,-2.073161,1
3362,WV13,25.38,DX Express,7.11,20.71,0.0494047619047619,0.04186507936507937,30/03/2023,2023-03-30,2928,WV13,52.583947,-2.073161,1
3363,WV13,25.38,DX Express,7.43,21.78,0.03,0.02777777777777778,31/03/2023,2023-03-31,2928,WV13,52.583947,-2.073161,1
3364,WV13,25.38,DX Freight,20.73,44.49,0.152325,0.075,29/03/2023,2023-03-29,2928,WV13,52.583947,-2.073161,1
3365,WV13,25.38,MFS,34.46,84.0,0.504,0.3684210526315789,04/04/2023,2023-04-04,2928,WV13,52.583947,-2.073161,1
3366,WV13,25.38,MFS,34.46,84.0,0.504,0.3684210526315789,20/04/2023,2023-04-20,2928,WV13,52.583947,-2.073161,1
3367,WV13,25.38,DX Express,12.13,36.06,0.074085,0.05390625,27/03/2023,2023-03-27,2928,WV13,52.583947,-2.073161,1
3368,WV13,25.38,DX Express,6.77,6.35,0.038975,0.03125,13/04/2023,2023-04-14,2928,WV13,52.583947,-2.073161,1
3369,B33,11.33,DX Express,6.77,4.6,0.007980000000000001,0.02625,14/04/2023,2023-04-14,69,B33,52.477126,-1.788998,1
3370,B33,11.33,DX Freight,11.02,11.65,0.2916,0.09,30/03/2023,2023-03-30,69,B33,52.477126,-1.788998,1
3371,B33,11.33,DX Express,12.42,37.23999999999999,0.0572,0.06191666666666667,30/03/2023,2023-03-30,69,B33,52.477126,-1.788998,1
3372,B33,11.33,MFS,129.73,706.98,5.604652714285715,3.372121203884903,18/04/2023,2023-04-18,69,B33,52.477126,-1.788998,1
3373,B33,11.33,DX Express,6.8,19.94,0.13614,0.08333333333333334,30/03/2023,2023-03-30,69,B33,52.477126,-1.788998,1
3374,B33,11.33,DX Express,6.79,11.56,0.08807999999999999,0.05,05/04/2023,2023-04-05,69,B33,52.477126,-1.788998,1
3375,B33,11.33,MFS,36.81,88.57,0.727175,0.4722222222222222,12/04/2023,2023-04-12,69,B33,52.477126,-1.788998,1
3376,B33,11.33,DX Freight,10.92,17.81,0.27908,0.1501082251082251,20/04/2023,2023-04-20,69,B33,52.477126,-1.788998,1
3377,B33,11.33,DX Freight,20.34,43.95,0.2774,0.4828571428571428,03/04/2023,2023-04-04,69,B33,52.477126,-1.788998,1
3378,B33,11.33,DX Express,6.79,0.55,0.001,0.005520833333333333,04/04/2023,2023-04-05,69,B33,52.477126,-1.788998,1
3379,B33,11.33,DX Express,8.95,26.59,0.06024400000000001,0.05808080808080808,13/04/2023,2023-04-13,69,B33,52.477126,-1.788998,1
3380,B33,11.33,DX Freight,18.63,39.58,0.3082467619047619,0.2995400516795865,18/04/2023,2023-04-18,69,B33,52.477126,-1.788998,1
3381,WS6,26.63,DX Express,6.8,7.8,0.05202,0.04166666666666666,03/04/2023,2023-04-04,2920,WS6,52.653552,-2.023523,1
3382,B18,16.94,DX Freight,28.64,65.43,0.39413,0.3899313186813187,19/04/2023,2023-04-19,53,B18,52.490946,-1.927561,1
3383,B18,16.94,MFS,67.54,795.8199999999999,3.102988,1.856944444444445,31/03/2023,2023-03-31,53,B18,52.490946,-1.927561,1
3384,B18,16.94,MFS,72.14,252.8,2.6616,1.428571428571429,30/03/2023,2023-03-30,53,B18,52.490946,-1.927561,1
3385,B18,16.94,DX Freight,22.96,50.16,0.1056,0.06666666666666667,06/04/2023,2023-04-06,53,B18,52.490946,-1.927561,1
3386,B18,16.94,DX Express,9.57,28.76,0.057,0.03703703703703703,13/04/2023,2023-04-13,53,B18,52.490946,-1.927561,1
3387,B18,16.94,MFS,34.46,259.2,1.0125,0.8181818181818182,20/04/2023,2023-04-20,53,B18,52.490946,-1.927561,1
3388,B18,16.94,DX Express,6.8,2.72,0.006,0.004083333333333333,29/03/2023,2023-03-29,53,B18,52.490946,-1.927561,1
3389,B18,16.94,DX Express,6.77,3.8,0.01,0.004629629629629629,13/04/2023,2023-04-14,53,B18,52.490946,-1.927561,1
3390,B18,16.94,DX Express,6.77,0.6,0.002,0.004,14/04/2023,2023-04-14,53,B18,52.490946,-1.927561,1
3391,B18,16.94,DX Express,6.77,8.8,0.05445,0.04166666666666666,11/04/2023,2023-04-11,53,B18,52.490946,-1.927561,1
3392,B18,16.94,DX Freight,15.61,31.23,0.26402,0.2444444444444444,09/04/2023,2023-04-11,53,B18,52.490946,-1.927561,1
3393,B18,16.94,DX Express,6.77,20.0,0.1933,0.2083333333333333,15/04/2023,2023-04-17,53,B18,52.490946,-1.927561,1
3394,B18,16.94,DX Freight,33.54,78.0,0.6552,0.3333333333333333,30/03/2023,2023-03-31,53,B18,52.490946,-1.927561,1
3395,B18,16.94,DX Freight,13.29,26.0,0.2184,0.1111111111111111,08/04/2023,2023-04-11,53,B18,52.490946,-1.927561,1
3396,B18,16.94,DX Express,6.79,1.98,0.007,0.04,06/04/2023,2023-04-06,53,B18,52.490946,-1.927561,1
3397,B18,16.94,DX Express,6.76,1.98,0.007,0.04,21/04/2023,2023-04-21,53,B18,52.490946,-1.927561,1
3398,GL4,46.62,DX Express,7.07,20.9,0.0666,0.01333333333333333,19/04/2023,2023-04-19,1023,GL4,51.83138,-2.176138,1
3399,GL4,46.62,DX Freight,16.77,34.4,0.2048,0.2007275132275132,04/04/2023,2023-04-04,1023,GL4,51.83138,-2.176138,1
3400,GL4,46.62,DX Express,9.26,27.76,0.1812467619047619,0.1377012882447665,12/04/2023,2023-04-12,1023,GL4,51.83138,-2.176138,1
3401,GL4,46.62,DX Express,6.77,13.75,0.08388352380952381,0.07140873015873016,12/04/2023,2023-04-12,1023,GL4,51.83138,-2.176138,1
3402,GL4,46.62,DX Freight,26.33,59.04,0.1296,0.1,17/04/2023,2023-04-18,1023,GL4,51.83138,-2.176138,1
3403,GL4,46.62,DX Freight,14.51,28.44,0.2739,0.2222222222222222,29/03/2023,2023-03-29,1023,GL4,51.83138,-2.176138,1
3404,GL4,46.62,DX Express,7.72,22.35,0.058564,0.04166666666666666,06/04/2023,2023-04-06,1023,GL4,51.83138,-2.176138,1
3405,GL4,46.62,DX Express,6.79,17.2,0.057715,0.05934343434343434,08/04/2023,2023-04-11,1023,GL4,51.83138,-2.176138,1
3406,GL4,46.62,DX Freight,10.92,10.46,0.09998699999999999,0.05256944444444444,12/04/2023,2023-04-12,1023,GL4,51.83138,-2.176138,1
3407,B21,18.04,DX Freight,12.46,23.78,1.805408,1.0078125,20/04/2023,2023-04-20,57,B21,52.509929,-1.941478,1
3408,B21,18.04,DX Freight,23.83,58.4,0.1875,0.1732558139534884,03/04/2023,2023-04-04,57,B21,52.509929,-1.941478,1
3409,B21,18.04,MFS,34.46,218.8,0.444678,0.3638888888888889,30/03/2023,2023-03-30,57,B21,52.509929,-1.941478,1
3410,B21,18.04,DX Freight,19.56,42.0,0.012544,0.08333333333333333,28/03/2023,2023-03-28,57,B21,52.509929,-1.941478,1
3411,B21,18.04,DX Freight,21.32,46.93,0.38328,0.19,18/04/2023,2023-04-18,57,B21,52.509929,-1.941478,1
3412,B21,18.04,MFS,34.46,172.01,0.791772,0.6004573934837093,17/04/2023,2023-04-17,57,B21,52.509929,-1.941478,1
3413,B21,18.04,DX Express,6.8,15.48,0.065556,0.02857142857142857,31/03/2023,2023-03-31,57,B21,52.509929,-1.941478,1
3414,DE11,26.43,DX Freight,16.77,34.88,0.6335999999999999,0.3,05/04/2023,2023-04-05,645,DE11,52.77274,-1.542241,0
3415,DE11,26.43,MFS,39.15,123.31,2.97143,1.0,19/04/2023,2023-04-19,645,DE11,52.77274,-1.542241,0
3416,DE11,26.43,DX Express,6.79,2.49,0.006623,0.06,06/04/2023,2023-04-17,645,DE11,52.77274,-1.542241,0
3417,DE11,26.43,MFS,39.15,129.28,1.1737,0.8333333333333333,03/04/2023,2023-04-03,645,DE11,52.77274,-1.542241,0
3418,DE11,26.43,DX Freight,35.57,83.58000000000001,0.223692,0.2595238095238095,18/04/2023,2023-04-18,645,DE11,52.77274,-1.542241,0
3419,DE11,26.43,DX Freight,18.78,39.5,0.8077,0.5277777777777778,03/04/2023,2023-04-04,645,DE11,52.77274,-1.542241,0
3420,DE11,26.43,DX Express,12.37,37.19,0.165,0.07977513227513228,17/04/2023,2023-04-17,645,DE11,52.77274,-1.542241,0
3421,DE11,26.43,MFS,39.15,100.0,0.19896,0.1157142857142857,29/03/2023,2023-03-29,645,DE11,52.77274,-1.542241,0
3422,DE11,26.43,DX Freight,10.92,18.94,0.464,0.08092592592592593,18/04/2023,2023-04-18,645,DE11,52.77274,-1.542241,0
3423,DE11,26.43,DX Express,6.79,1.43,0.0026,0.001805555555555555,05/04/2023,2023-04-06,645,DE11,52.77274,-1.542241,0
3424,DE11,26.43,DX Express,6.8,8.44,0.05475,0.05,30/03/2023,2023-03-30,645,DE11,52.77274,-1.542241,0
3425,DE11,26.43,DX Express,12.05,36.9,0.1138,0.1956521739130435,17/04/2023,2023-04-18,645,DE11,52.77274,-1.542241,0
3426,DE11,26.43,DX Freight,10.92,86.28,0.7244960001200011,0.2573512699412708,15/04/2023,2023-04-17,645,DE11,52.77274,-1.542241,0
3427,DE11,26.43,DX Freight,19.95,42.1,0.3148817619047619,0.2672123015873016,31/03/2023,2023-03-31,645,DE11,52.77274,-1.542241,0
3428,DE11,26.43,DX Express,6.8,4.14,0.01154176190476191,0.009990079365079365,03/04/2023,2023-04-03,645,DE11,52.77274,-1.542241,0
3429,DE11,26.43,DX Express,6.79,17.0,0.034222,0.02777777777777778,06/04/2023,2023-04-06,645,DE11,52.77274,-1.542241,0
3430,DE11,26.43,DX Express,11.41,35.0,0.035,0.02415458937198068,18/04/2023,2023-04-18,645,DE11,52.77274,-1.542241,0
3431,DE11,26.43,DX Express,6.76,14.79,0.0357,0.03035714285714286,20/04/2023,2023-04-20,645,DE11,52.77274,-1.542241,0
3432,OX26,38.01,DX Freight,37.11,87.12,0.1584,0.1,19/04/2023,2023-04-19,1938,OX26,51.898277,-1.159911,2
3433,OX26,38.01,DX Freight,49.43,119.1,0.8411071428571428,0.9187029083448521,16/04/2023,2023-04-17,1938,OX26,51.898277,-1.159911,2
3434,OX26,38.01,DX Freight,20.17,43.06,0.42618,0.3214285714285714,17/04/2023,2023-04-17,1938,OX26,51.898277,-1.159911,2
3435,OX26,38.01,DX Express,6.81,11.81,0.08252000000000001,0.0762987012987013,27/03/2023,2023-03-27,1938,OX26,51.898277,-1.159911,2
3436,OX26,38.01,DX Freight,19.48,41.25,0.757025,0.5271915584415584,06/04/2023,2023-04-11,1938,OX26,51.898277,-1.159911,2
3437,OX26,38.01,DX Freight,24.02,53.0,1.236859523809524,0.4912698412698412,11/04/2023,2023-04-11,1938,OX26,51.898277,-1.159911,2
3438,OX26,38.01,DX Freight,12.52,23.13,1.188175,0.5554653679653679,06/04/2023,2023-04-06,1938,OX26,51.898277,-1.159911,2
3439,OX26,38.01,DX Freight,17.08,35.92,0.40276,0.1976516634050881,14/04/2023,2023-04-14,1938,OX26,51.898277,-1.159911,2
3440,OX26,38.01,DX Freight,13.68,26.04,0.25996,0.1785714285714285,04/04/2023,2023-04-04,1938,OX26,51.898277,-1.159911,2
3441,OX26,38.01,MFS,40.07,117.38,0.98512,1.047777777777778,05/04/2023,2023-04-05,1938,OX26,51.898277,-1.159911,2
3442,OX26,38.01,MFS,40.07,118.86,0.9011100000000001,1.027053140096618,14/04/2023,2023-04-14,1938,OX26,51.898277,-1.159911,2
3443,OX26,38.01,DX Freight,30.44,69.29,1.271275,0.7224022977827326,03/04/2023,2023-04-03,1938,OX26,51.898277,-1.159911,2
3444,OX26,38.01,DX Express,7.74,22.33,0.12532,0.1002810846560847,29/03/2023,2023-03-29,1938,OX26,51.898277,-1.159911,2
3445,OX26,38.01,DX Freight,12.08,22.41,0.221645,0.2243265993265993,12/04/2023,2023-04-12,1938,OX26,51.898277,-1.159911,2
3446,OX26,38.01,DX Freight,10.92,8.8,0.5551999999999999,0.25,14/04/2023,2023-04-17,1938,OX26,51.898277,-1.159911,2
3447,OX26,38.01,DX Freight,12.96,24.13,0.506262,0.3583333333333333,30/03/2023,2023-03-30,1938,OX26,51.898277,-1.159911,2
